Source,Target,Type,Id,Label,timeset,Weight,source_airport,dest_airport,codeshare,stops,equipment,airline,airline_name,airline_alias,airline_iata,airline_icao,airline_callsign,airline_country,airline_active,background_map_edge
1525,8414,Directed,93734,,,1,BGY,WMI,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1525,680,Directed,93735,,,1,BGY,WRO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1525,1252,Directed,93736,,,1,BGY,ZAZ,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
469,1230,Directed,93738,,,2,BHX,AGP,,0,321,ZB,Air Bourbon,\N,ZB,BUB,BOURBON,Reunion,Y,
469,1218,Directed,93740,,,2,BHX,BCN,,0,320 321,ZB,Air Bourbon,\N,ZB,BUB,BOURBON,Reunion,Y,
469,1745,Directed,93741,,,1,BHX,BTS,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
469,5591,Directed,93742,,,1,BHX,BZG,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
469,1626,Directed,93744,,,3,BHX,FAO,,0,321,ZB,Air Bourbon,\N,ZB,BUB,BOURBON,Reunion,Y,
469,1051,Directed,93745,,,5,BHX,FUE,,0,321,ZB,Air Bourbon,\N,ZB,BUB,BOURBON,Reunion,Y,
469,668,Directed,93746,,,1,BHX,GDN,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
469,1225,Directed,93747,,,1,BHX,IBZ,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
469,669,Directed,93748,,,1,BHX,KRK,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
469,671,Directed,93749,,,1,BHX,KTW,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
469,3956,Directed,93750,,,1,BHX,KUN,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
469,468,Directed,93751,,,1,BHX,LDY,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
469,1054,Directed,93752,,,3,BHX,LPA,,0,321,ZB,Air Bourbon,\N,ZB,BUB,BOURBON,Reunion,Y,
469,1227,Directed,93753,,,1,BHX,MJV,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
469,1606,Directed,93754,,,2,BHX,MLA,,0,320 319,KM,Air Malta,\N,KM,AMC,AIR MALTA,Malta,Y,
469,3998,Directed,93755,,,5,BHX,PMI,,0,320 321,ZB,Air Bourbon,\N,ZB,BUB,BOURBON,Reunion,Y,
469,1236,Directed,93756,,,1,BHX,REU,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
469,1056,Directed,93757,,,5,BHX,TFS,,0,321 320,ZB,Air Bourbon,\N,ZB,BUB,BOURBON,Reunion,Y,
1280,304,Directed,93758,,,1,BIQ,CRL,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1280,599,Directed,93759,,,1,BIQ,DUB,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1280,699,Directed,93760,,,1,BIQ,NYO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1280,548,Directed,93761,,,1,BIQ,STN,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
608,1230,Directed,93762,,,1,BLL,AGP,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
608,1517,Directed,93763,,,1,BLL,AHO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
608,1525,Directed,93765,,,1,BLL,BGY,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
608,1489,Directed,93766,,,1,BLL,BUD,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
608,1352,Directed,93767,,,1,BLL,CCF,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
608,1460,Directed,93768,,,1,BLL,CFU,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
608,1474,Directed,93769,,,1,BLL,CHQ,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
608,1553,Directed,93770,,,1,BLL,CIA,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
608,1626,Directed,93771,,,1,BLL,FAO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
608,1222,Directed,93772,,,1,BLL,GRO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
608,1606,Directed,93773,,,1,BLL,MLA,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
608,3998,Directed,93774,,,1,BLL,PMI,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
608,1562,Directed,93775,,,1,BLL,PSA,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
608,548,Directed,93776,,,1,BLL,STN,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
608,1056,Directed,93777,,,1,BLL,TFS,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
608,1539,Directed,93778,,,1,BLL,TSF,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
608,1209,Directed,93779,,,1,BLL,ZAD,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,1055,Directed,93780,,,1,BLQ,ACE,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,1230,Directed,93781,,,1,BLQ,AGP,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,1517,Directed,93782,,,1,BLQ,AHO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,1212,Directed,93783,,,1,BLQ,ALC,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,1218,Directed,93784,,,3,BLQ,BCN,Y,0,320,VY,Formosa Airlines,\N,VY,FOS,IBERIA,Taiwan,Y,
1538,1506,Directed,93785,,,1,BLQ,BDS,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,1264,Directed,93786,,,1,BLQ,BOD,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,1501,Directed,93787,,,1,BLQ,BRI,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,490,Directed,93788,,,1,BLQ,BRS,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,1367,Directed,93789,,,1,BLQ,BVA,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,304,Directed,93790,,,1,BLQ,CRL,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,535,Directed,93793,,,1,BLQ,EDI,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,1225,Directed,93794,,,1,BLQ,IBZ,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,669,Directed,93795,,,1,BLQ,KRK,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,1229,Directed,93796,,,2,BLQ,MAD,Y,0,CRK,IB,Iberia Airlines,\N,IB,IBE,IBERIA,Spain,Y,
1538,478,Directed,93797,,,1,BLQ,MAN,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,1606,Directed,93798,,,1,BLQ,MLA,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,4198,Directed,93799,,,1,BLQ,NRN,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,1636,Directed,93800,,,1,BLQ,OPO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,3998,Directed,93801,,,1,BLQ,PMI,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,1512,Directed,93802,,,1,BLQ,PMO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,657,Directed,93803,,,1,BLQ,RYG,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,548,Directed,93804,,,1,BLQ,STN,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,1508,Directed,93805,,,1,BLQ,SUF,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,1253,Directed,93806,,,1,BLQ,SVQ,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,1056,Directed,93807,,,1,BLQ,TFS,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,1515,Directed,93808,,,1,BLQ,TPS,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,1246,Directed,93809,,,1,BLQ,VLC,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,8414,Directed,93810,,,1,BLQ,WMI,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1538,680,Directed,93811,,,1,BLQ,WRO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1264,1538,Directed,93812,,,1,BOD,BLQ,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1264,1553,Directed,93813,,,1,BOD,CIA,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1264,304,Directed,93814,,,1,BOD,CRL,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1264,535,Directed,93815,,,1,BOD,EDI,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1264,1636,Directed,93817,,,1,BOD,OPO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1264,548,Directed,93818,,,1,BOD,STN,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1264,1253,Directed,93819,,,1,BOD,SVQ,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
494,1055,Directed,93820,,,1,BOH,ACE,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
494,1230,Directed,93821,,,1,BOH,AGP,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
494,1212,Directed,93822,,,1,BOH,ALC,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
494,1352,Directed,93823,,,1,BOH,CCF,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
494,1474,Directed,93824,,,1,BOH,CHQ,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
494,1626,Directed,93825,,,1,BOH,FAO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
494,1051,Directed,93826,,,1,BOH,FUE,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
494,1222,Directed,93827,,,1,BOH,GRO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
494,1225,Directed,93828,,,1,BOH,IBZ,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
494,1054,Directed,93829,,,1,BOH,LPA,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
494,1227,Directed,93830,,,1,BOH,MJV,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
494,1606,Directed,93831,,,1,BOH,MLA,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
494,3998,Directed,93832,,,2,BOH,PMI,,0,73H,TO,Transavia France,\N,TO,TVF,FRENCH SUN,France,Y,
494,1562,Directed,93833,,,1,BOH,PSA,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
494,1472,Directed,93834,,,1,BOH,RHO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
494,1056,Directed,93835,,,2,BOH,TFS,,0,73H,TO,Transavia France,\N,TO,TVF,FRENCH SUN,France,Y,
353,1230,Directed,93836,,,1,BRE,AGP,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
353,1212,Directed,93837,,,1,BRE,ALC,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
353,1525,Directed,93838,,,1,BRE,BGY,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
353,1360,Directed,93839,,,1,BRE,BZR,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
353,1460,Directed,93840,,,1,BRE,CFU,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
353,1474,Directed,93841,,,1,BRE,CHQ,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
353,599,Directed,93842,,,1,BRE,DUB,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
353,535,Directed,93843,,,1,BRE,EDI,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
353,1626,Directed,93844,,,1,BRE,FAO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
353,1051,Directed,93845,,,2,BRE,FUE,,0,321,ST,Germania,\N,ST,GMI,GERMANIA,Germany,Y,
353,1222,Directed,93846,,,1,BRE,GRO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
353,645,Directed,93847,,,1,BRE,HAU,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
353,1054,Directed,93848,,,2,BRE,LPA,,0,319,ST,Germania,\N,ST,GMI,GERMANIA,Germany,Y,
353,478,Directed,93849,,,1,BRE,MAN,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
353,699,Directed,93850,,,1,BRE,NYO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
353,1636,Directed,93851,,,1,BRE,OPO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
353,3953,Directed,93853,,,1,BRE,RIX,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
353,1486,Directed,93854,,,1,BRE,SKG,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
353,548,Directed,93855,,,1,BRE,STN,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
353,1056,Directed,93856,,,2,BRE,TFS,,0,319,ST,Germania,\N,ST,GMI,GERMANIA,Germany,Y,
353,415,Directed,93857,,,1,BRE,TLL,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
353,458,Directed,93858,,,1,BRE,TMP,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
353,1539,Directed,93859,,,1,BRE,TSF,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
353,3959,Directed,93860,,,1,BRE,VNO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1501,1525,Directed,93861,,,1,BRI,BGY,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1501,1538,Directed,93862,,,1,BRI,BLQ,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1501,1367,Directed,93863,,,1,BRI,BVA,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1501,1519,Directed,93864,,,1,BRI,CAG,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1501,1553,Directed,93865,,,1,BRI,CIA,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1501,304,Directed,93866,,,1,BRI,CRL,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1501,599,Directed,93867,,,1,BRI,DUB,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1501,4166,Directed,93868,,,1,BRI,FKB,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1501,1528,Directed,93869,,,1,BRI,GOA,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1501,355,Directed,93870,,,1,BRI,HHN,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1501,1606,Directed,93871,,,1,BRI,MLA,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1501,582,Directed,93872,,,1,BRI,MST,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1501,4198,Directed,93873,,,1,BRI,NRN,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1501,1562,Directed,93874,,,1,BRI,PSA,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1501,548,Directed,93875,,,1,BRI,STN,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1501,1253,Directed,93876,,,1,BRI,SVQ,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1501,1545,Directed,93878,,,1,BRI,TRS,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1501,1539,Directed,93879,,,1,BRI,TSF,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1501,1246,Directed,93880,,,1,BRI,VLC,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1588,548,Directed,93881,,,1,BRQ,STN,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
490,1055,Directed,93882,,,2,BRS,ACE,,0,320,TCX,Thomas Cook Airlines,\N,MT,TCX,KESTREL,United Kingdom,Y,
490,1230,Directed,93883,,,2,BRS,AGP,,0,320 319,U2,easyJet,EasyJet Airline,U2,EZY,EASY,United Kingdom,Y,
490,1212,Directed,93884,,,3,BRS,ALC,,0,319 320,U2,easyJet,EasyJet Airline,U2,EZY,EASY,United Kingdom,Y,
490,1525,Directed,93885,,,1,BRS,BGY,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
490,1538,Directed,93886,,,1,BRS,BLQ,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
490,1489,Directed,93887,,,1,BRS,BUD,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
490,1360,Directed,93888,,,1,BRS,BZR,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
490,1474,Directed,93889,,,1,BRS,CHQ,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
490,1265,Directed,93891,,,1,BRS,EGC,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
490,1626,Directed,93892,,,2,BRS,FAO,,0,319 320,U2,easyJet,EasyJet Airline,U2,EZY,EASY,United Kingdom,Y,
490,668,Directed,93893,,,1,BRS,GDN,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
490,1222,Directed,93894,,,1,BRS,GRO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
490,1225,Directed,93895,,,1,BRS,IBZ,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
490,3956,Directed,93896,,,1,BRS,KUN,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
490,1270,Directed,93897,,,1,BRS,LIG,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
490,1054,Directed,93898,,,3,BRS,LPA,,0,75W,TO,Transavia France,\N,TO,TVF,FRENCH SUN,France,Y,
490,1606,Directed,93899,,,2,BRS,MLA,,0,320,KM,Air Malta,\N,KM,AMC,AIR MALTA,Malta,Y,
490,600,Directed,93900,,,1,BRS,NOC,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
490,3998,Directed,93901,,,5,BRS,PMI,,0,320 319,U2,easyJet,EasyJet Airline,U2,EZY,EASY,United Kingdom,Y,
490,674,Directed,93902,,,1,BRS,POZ,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
490,1236,Directed,93903,,,2,BRS,REU,,0,75W,TO,Transavia France,\N,TO,TVF,FRENCH SUN,France,Y,
490,675,Directed,93904,,,1,BRS,RZE,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
490,1056,Directed,93905,,,5,BRS,TFS,,0,320 319,U2,easyJet,EasyJet Airline,U2,EZY,EASY,United Kingdom,Y,
490,1539,Directed,93906,,,1,BRS,TSF,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
490,1246,Directed,93907,,,1,BRS,VLC,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
490,8414,Directed,93908,,,1,BRS,WMI,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
490,680,Directed,93909,,,1,BRS,WRO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
302,1230,Directed,93910,,,4,BRU,AGP,Y,0,320,VY,Formosa Airlines,\N,VY,FOS,BEE-LINE,Taiwan,Y,
302,1212,Directed,93911,,,4,BRU,ALC,Y,0,320,VY,Formosa Airlines,\N,VY,FOS,BEE-LINE,Taiwan,Y,
302,1218,Directed,93912,,,5,BRU,BCN,Y,0,320,VY,Formosa Airlines,\N,VY,FOS,BEE-LINE,Taiwan,Y,
302,1636,Directed,93915,,,5,BRU,OPO,Y,0,320,VY,Formosa Airlines,\N,VY,FOS,AIR PORTUGAL,Taiwan,Y,
302,3998,Directed,93916,,,4,BRU,PMI,,0,320,VY,Formosa Airlines,\N,VY,FOS,IBERIA,Taiwan,Y,
302,1539,Directed,93917,,,1,BRU,TSF,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
302,1246,Directed,93918,,,3,BRU,VLC,Y,0,320,VY,Formosa Airlines,\N,VY,FOS,IBERIA,Taiwan,Y,
1423,599,Directed,93919,,,1,BSL,DUB,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1423,548,Directed,93920,,,1,BSL,STN,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1745,1230,Directed,93921,,,1,BTS,AGP,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1745,1517,Directed,93922,,,1,BTS,AHO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1745,1525,Directed,93923,,,1,BTS,BGY,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1745,469,Directed,93924,,,1,BTS,BHX,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1745,1367,Directed,93925,,,1,BTS,BVA,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1745,1553,Directed,93926,,,1,BTS,CIA,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1745,304,Directed,93927,,,1,BTS,CRL,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1745,599,Directed,93928,,,1,BTS,DUB,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1745,535,Directed,93929,,,1,BTS,EDI,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1745,1222,Directed,93930,,,1,BTS,GRO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1745,491,Directed,93931,,,1,BTS,LPL,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1745,492,Directed,93932,,,1,BTS,LTN,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1745,3998,Directed,93933,,,1,BTS,PMI,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1745,548,Directed,93934,,,1,BTS,STN,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1745,1515,Directed,93935,,,1,BTS,TPS,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1489,1218,Directed,93936,,,2,BUD,BCN,,0,320,W6,Wizz Air,\N,W6,WZZ,WIZZ AIR,Hungary,Y,
1489,1525,Directed,93937,,,1,BUD,BGY,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1489,608,Directed,93938,,,1,BUD,BLL,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1489,490,Directed,93939,,,1,BUD,BRS,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1489,1367,Directed,93940,,,1,BUD,BVA,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1489,1553,Directed,93941,,,1,BUD,CIA,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1489,304,Directed,93942,,,2,BUD,CRL,,0,320,W6,Wizz Air,\N,W6,WZZ,WIZZ AIR,Hungary,Y,
1489,1229,Directed,93944,,,2,BUD,MAD,,0,320,W6,Wizz Air,\N,W6,WZZ,WIZZ AIR,Hungary,Y,
1489,478,Directed,93945,,,2,BUD,MAN,,0,733,LS,Jet2.com,\N,LS,EXS,CHANNEX,United Kingdom,Y,
1489,1562,Directed,93946,,,1,BUD,PSA,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1489,548,Directed,93947,,,1,BUD,STN,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1489,458,Directed,93948,,,1,BUD,TMP,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1489,1539,Directed,93949,,,1,BUD,TSF,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1367,1055,Directed,93950,,,1,BVA,ACE,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1367,1230,Directed,93951,,,1,BVA,AGP,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1367,1517,Directed,93952,,,1,BVA,AHO,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1367,1212,Directed,93953,,,1,BVA,ALC,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1367,1218,Directed,93954,,,1,BVA,BCN,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1367,1506,Directed,93955,,,1,BVA,BDS,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1367,1525,Directed,93956,,,1,BVA,BGY,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1367,1538,Directed,93957,,,1,BVA,BLQ,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1367,1501,Directed,93958,,,1,BVA,BRI,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
1367,1745,Directed,93959,,,1,BVA,BTS,,0,738,FR,Ryanair,\N,FR,RYR,RYANAIR,Ireland,Y,
