Id,Label,timeset,airport_id,airport_name,airport_city,airport_country,airport_iata,airport_icao,airport_latitude,airport_longitude,airport_altitude,airport_timezone,airport_dst,airport_tz,airport_type,data_source,background_map_node,lat,lng,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,Clustering Coefficient,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
2296,,,2296,Yamaguchi Ube Airport,Yamaguchi,Japan,UBJ,RJDC,33.93,131.279007,23,9,U,Asia/Tokyo,airport,OurAirports,,,,2,2,4,3,3,6,8,0.277852,0.294002,0,0.001227,0.001246,1538,1,0.00007,0,19,1,0.009699
2297,,,2297,Tsushima Airport,Tsushima,Japan,TSJ,RJDT,34.284901,129.330994,213,9,U,Asia/Tokyo,airport,OurAirports,,,,2,2,4,3,3,6,9,0.242854,0.253546,0.679739,0.000225,0.000224,1538,0,0.000075,0,19,0,0.002194
2298,,,2298,Monbetsu Airport,Monbetsu,Japan,MBE,RJEB,44.303902,143.404007,80,9,U,Asia/Tokyo,airport,OurAirports,,,,1,1,2,1,1,2,9,0.256589,0.268725,0,0.000327,0.000335,1538,0,0.000051,0,19,0,0.00274
2299,,,2299,Asahikawa Airport,Asahikawa,Japan,AKJ,RJEC,43.670799,142.447006,721,9,U,Asia/Tokyo,airport,OurAirports,,,,3,3,6,7,7,14,8,0.268454,0.283502,0.521595,0.001086,0.001091,1538,1,0.000102,0,19,0.833333,0.009337
2300,,,2300,Okushiri Airport,Okushiri,Japan,OIR,RJEO,42.071701,139.432999,161,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1138,0,0.000039,1130,1151,0,0
2301,,,2301,Rishiri Airport,Rishiri Island,Japan,RIS,RJER,45.242001,141.186005,112,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1139,0,0.000039,1131,1152,0,0
2302,,,2302,Ashiya Airport,Ashiya,Japan,\N,RJFA,33.883099,130.653,98,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1140,0,0.000039,1132,1153,0,0
2303,,,2303,Yakushima Airport,Yakushima,Japan,KUM,RJFC,30.385599,130.658997,124,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1141,0,0.000039,1133,1154,0,0
2304,,,2304,Fukue Airport,Fukue,Japan,FUJ,RJFE,32.666302,128.832993,273,9,U,Asia/Tokyo,airport,OurAirports,,,,2,2,4,4,4,8,9,0.242854,0.253546,0.679739,0.000225,0.000224,1538,0,0.000083,0,19,0,0.002194
2305,,,2305,Fukuoka Airport,Fukuoka,Japan,FUK,RJFF,33.585899,130.451004,32,9,U,Asia/Tokyo,airport,OurAirports,,,,36,36,72,84,84,168,8,0.320552,0.346632,22894.889877,0.012525,0.012562,1538,0.385714,0.000802,0,19,0.383333,0.099567
2306,,,2306,New Tanegashima Airport,Tanegashima,Japan,TNE,RJFG,30.605101,130.990997,768,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1142,0,0.000039,1134,1155,0,0
2307,,,2307,Kagoshima Airport,Kagoshima,Japan,KOJ,RJFK,31.8034,130.718994,906,9,U,Asia/Tokyo,airport,OurAirports,,,,11,11,22,17,17,34,8,0.2891,0.308816,313.925841,0.005179,0.005189,1538,0.690909,0.00019,0,19,0.681818,0.041055
2308,,,2308,Miyazaki Airport,Miyazaki,Japan,KMI,RJFM,31.877199,131.449005,20,9,U,Asia/Tokyo,airport,OurAirports,,,,7,7,14,11,11,22,8,0.278865,0.2965,10.722982,0.002311,0.002326,1538,0.857143,0.000139,0,19,0.833333,0.019656
2309,,,2309,Nyutabaru Airport,Nyutabaru,Japan,\N,RJFN,32.083599,131.451004,259,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1143,0,0.000039,1135,1156,0,0
2310,,,2310,Oita Airport,Oita,Japan,OIT,RJFO,33.479401,131.737,19,9,U,Asia/Tokyo,airport,OurAirports,,,,5,5,10,9,9,18,8,0.28438,0.301309,7.412737,0.002403,0.002416,1538,0.7,0.000127,0,19,0.7,0.018601
2311,,,2311,Kitakyūshū Airport,Kitakyushu,Japan,KKJ,RJFR,33.845901,131.035004,21,9,U,Asia/Tokyo,airport,OurAirports,,,,1,1,2,3,3,6,9,0.256589,0.268725,0,0.000327,0.000335,1538,0,0.000074,0,19,0,0.00274
2312,,,2312,Kumamoto Airport,Kumamoto,Japan,KMJ,RJFT,32.837299,130.854996,642,9,U,Asia/Tokyo,airport,OurAirports,,,,6,6,12,9,9,18,8,0.278123,0.295012,1249.406255,0.001595,0.001615,1538,0.533333,0.000136,0,19,0.533333,0.01356
2313,,,2313,Nagasaki Airport,Nagasaki,Japan,NGS,RJFU,32.916901,129.914001,15,9,U,Asia/Tokyo,airport,OurAirports,,,,11,11,22,17,17,34,8,0.281823,0.301013,7880.027396,0.002881,0.002901,1538,0.309091,0.000276,0,19,0.309091,0.024015
2314,,,2314,Kanoya Airport,Kanoya,Japan,\N,RJFY,31.367599,130.845001,214,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1144,0,0.000039,1136,1157,0,0
2315,,,2315,Tsuiki Air Field,Tsuiki,Japan,\N,RJFZ,33.685001,131.039993,55,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1145,0,0.000039,1137,1158,0,0
2316,,,2316,Amami Airport,Amami,Japan,ASJ,RJKA,28.430599,129.712997,27,9,U,Asia/Tokyo,airport,OurAirports,,,,2,2,4,2,2,4,9,0.256715,0.26915,0,0.000358,0.000367,1538,1,0.000062,0,19,1,0.003267
2317,,,2317,Okierabu Airport,Okierabu,Japan,OKE,RJKB,27.425501,128.701004,101,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1146,0,0.000039,1138,1159,0,0
2318,,,2318,Tokunoshima Airport,Tokunoshima,Japan,TKN,RJKN,27.836399,128.880997,17,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1147,0,0.000039,1139,1160,0,0
2319,,,2319,Fukui Airport,Fukui,Japan,FKJ,RJNF,36.142799,136.223999,19,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1148,0,0.000039,1140,1161,0,0
2320,,,2320,Gifu Airport,Gifu,Japan,QGU,RJNG,35.3941,136.869995,128,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1149,0,0.000039,1141,1162,0,0
2321,,,2321,Hamamatsu Airport,Hamamatsu,Japan,\N,RJNH,34.750198,137.703003,150,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1150,0,0.000039,1142,1163,0,0
2322,,,2322,Komatsu Airport,Kanazawa,Japan,KMQ,RJNK,36.3946,136.406998,36,9,U,Asia/Tokyo,airport,OurAirports,,,,9,9,18,17,17,34,8,0.286799,0.305913,9.114566,0.004006,0.004013,1538,0.916667,0.000179,0,19,0.902778,0.032182
2323,,,2323,Oki Airport,Oki Island,Japan,OKI,RJNO,36.181099,133.324997,311,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1151,0,0.000039,1143,1164,0,0
2324,,,2324,Toyama Airport,Toyama,Japan,TOY,RJNT,36.6483,137.188004,95,9,U,Asia/Tokyo,airport,OurAirports,,,,6,6,12,9,9,18,8,0.281545,0.300253,14.691989,0.002901,0.002911,1538,0.8,0.00011,0,19,0.766667,0.024208
2325,,,2325,Shizuhama Airport,Yaizu,Japan,\N,RJNY,34.812801,138.298004,23,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1152,0,0.000039,1144,1165,0,0
2326,,,2326,Hiroshima Airport,Hiroshima,Japan,HIJ,RJOA,34.4361,132.919006,1088,9,U,Asia/Tokyo,airport,OurAirports,,,,9,9,18,17,17,34,8,0.286983,0.306285,20.240636,0.003998,0.004005,1538,0.805556,0.000175,0,19,0.791667,0.032524
2327,,,2327,Okayama Airport,Okayama,Japan,OKJ,RJOB,34.756901,133.854996,806,9,U,Asia/Tokyo,airport,OurAirports,,,,8,8,16,13,13,26,8,0.282204,0.301108,37.256924,0.003089,0.003099,1538,0.714286,0.00015,0,19,0.696429,0.025998
2328,,,2328,Izumo Airport,Izumo,Japan,IZO,RJOC,35.413601,132.889999,15,9,U,Asia/Tokyo,airport,OurAirports,,,,1,1,2,1,1,2,9,0.256589,0.268725,0,0.000327,0.000335,1538,0,0.000051,0,19,0,0.00274
2329,,,2329,Hofu Airport,Hofu,Japan,\N,RJOF,34.034698,131.548996,7,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1153,0,0.000039,1145,1166,0,0
2330,,,2330,Miho Yonago Airport,Miho,Japan,YGJ,RJOH,35.492199,133.235992,20,9,U,Asia/Tokyo,airport,OurAirports,,,,6,6,12,8,8,16,8,0.284483,0.301628,130.847743,0.002395,0.002402,1538,0.8,0.000114,0,19,0.8,0.018838
2332,,,2332,Kōchi Ryōma Airport,Kochi,Japan,KCZ,RJOK,33.546101,133.669006,42,9,U,Asia/Tokyo,airport,OurAirports,,,,3,3,6,4,4,8,9,0.256757,0.269363,233.855955,0.00036,0.000368,1538,0.333333,0.000094,0,19,0.333333,0.003466
2333,,,2333,Matsuyama Airport,Matsuyama,Japan,MYJ,RJOM,33.827202,132.699997,25,9,U,Asia/Tokyo,airport,OurAirports,,,,8,8,16,12,12,24,8,0.286589,0.305381,21.893486,0.003783,0.003796,1538,0.75,0.000144,0,19,0.75,0.029607
2334,,,2334,Osaka International Airport,Osaka,Japan,ITM,RJOO,34.7855,135.438004,50,9,U,Asia/Tokyo,airport,OurAirports,,,,22,22,44,42,42,84,8,0.280311,0.298789,2338.766909,0.002144,0.002143,1538,0.194805,0.000551,0,19,0.194805,0.019908
2335,,,2335,Tottori Airport,Tottori,Japan,TTJ,RJOR,35.530102,134.167007,65,9,U,Asia/Tokyo,airport,OurAirports,,,,1,1,2,1,1,2,9,0.256589,0.268725,0,0.000327,0.000335,1538,0,0.000051,0,19,0,0.00274
2336,,,2336,Tokushima Airport/JMSDF Air Base,Tokushima,Japan,TKS,RJOS,34.132801,134.606995,26,9,U,Asia/Tokyo,airport,OurAirports,,,,1,1,2,2,2,4,9,0.256589,0.268725,0,0.000327,0.000335,1538,0,0.000063,0,19,0,0.00274
2337,,,2337,Takamatsu Airport,Takamatsu,Japan,TAK,RJOT,34.214199,134.016006,607,9,U,Asia/Tokyo,airport,OurAirports,,,,6,6,12,8,8,16,8,0.286589,0.305169,6.359222,0.003633,0.00364,1538,0.866667,0.000107,0,19,0.833333,0.028481
2338,,,2338,Yao Airport,Osaka,Japan,\N,RJOY,34.596298,135.602997,39,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1154,0,0.000039,1146,1167,0,0
2339,,,2339,Ozuki Airport,Ozuki,Japan,\N,RJOZ,34.0453,131.052002,13,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1155,0,0.000039,1147,1168,0,0
2340,,,2340,Aomori Airport,Aomori,Japan,AOJ,RJSA,40.734699,140.690994,664,9,U,Asia/Tokyo,airport,OurAirports,,,,5,5,10,5,5,10,8,0.278073,0.294799,1163.179404,0.001385,0.001399,1538,0.5,0.000098,0,19,0.5,0.011705
2341,,,2341,Yamagata Airport,Yamagata,Japan,GAJ,RJSC,38.4119,140.371002,353,9,U,Asia/Tokyo,airport,OurAirports,,,,3,3,6,3,3,6,9,0.256757,0.269363,233.855955,0.00036,0.000368,1538,0.333333,0.000082,0,19,0.333333,0.003466
2342,,,2342,Sado Airport,Sado,Japan,SDS,RJSD,38.0602,138.414001,88,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1156,0,0.000039,1148,1169,0,0
2343,,,2343,Hachinohe Airport,Hachinoe,Japan,HHE,RJSH,40.5564,141.466003,152,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1157,0,0.000039,1149,1170,0,0
2344,,,2344,Hanamaki Airport,Hanamaki,Japan,HNA,RJSI,39.4286,141.134995,297,9,U,Asia/Tokyo,airport,OurAirports,,,,4,4,8,4,4,8,9,0.244064,0.255848,87.769698,0.000341,0.000335,1538,0.5,0.000088,0,19,0.5,0.003675
2345,,,2345,Akita Airport,Akita,Japan,AXT,RJSK,39.615601,140.218994,313,9,U,Asia/Tokyo,airport,OurAirports,,,,5,5,10,8,8,16,8,0.278049,0.294746,6.3685,0.001607,0.001623,1538,0.8,0.000118,0,19,0.8,0.013478
2346,,,2346,Misawa Air Base,Misawa,Japan,MSJ,RJSM,40.703201,141.367996,119,9,U,Asia/Tokyo,airport,OurAirports,,,,2,2,4,2,2,4,9,0.256715,0.26915,0,0.000358,0.000367,1538,1,0.000062,0,19,1,0.003267
2347,,,2347,Sendai Airport,Sendai,Japan,SDJ,RJSS,38.139702,140.917007,15,9,U,Asia/Tokyo,airport,OurAirports,,,,15,14,29,31,31,62,8,0.286642,0.306088,344.015155,0.004841,0.004497,1538,0.666667,0.000308,0,19,0.661905,0.039601
2348,,,2348,Matsushima Air Base,Matsushima,Japan,\N,RJST,38.4049,141.220001,7,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1158,0,0.000039,1150,1171,0,0
2350,,,2350,Atsugi Naval Air Facility,Atsugi,Japan,NJA,RJTA,35.454601,139.449997,205,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1159,0,0.000039,1151,1172,0,0
2351,,,2351,Tateyama Airport,Tateyama,Japan,\N,RJTE,34.987099,139.828995,10,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1160,0,0.000039,1152,1173,0,0
2352,,,2352,Hachijojima Airport,Hachijojima,Japan,HAC,RJTH,33.115002,139.785995,303,9,U,Asia/Tokyo,airport,OurAirports,,,,1,1,2,1,1,2,9,0.256589,0.268725,0,0.000327,0.000335,1538,0,0.000051,0,19,0,0.00274
2353,,,2353,Iruma Air Base,Iruma,Japan,\N,RJTJ,35.8419,139.410995,295,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1161,0,0.000039,1153,1174,0,0
2354,,,2354,Kisarazu Airport,Kisarazu,Japan,\N,RJTK,35.3983,139.910004,10,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1162,0,0.000039,1154,1175,0,0
2355,,,2355,Shimofusa Airport,Shimofusa,Japan,\N,RJTL,35.798901,140.011002,98,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1163,0,0.000039,1155,1176,0,0
2356,,,2356,Oshima Airport,Oshima,Japan,OIM,RJTO,34.782001,139.360001,130,9,U,Asia/Tokyo,airport,OurAirports,,,,1,1,2,1,1,2,9,0.256589,0.268725,0,0.000327,0.000335,1538,0,0.000051,0,19,0,0.00274
2358,,,2358,Kastner Army Heliport,Zama,Japan,\N,RJTR,35.513802,139.393997,360,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1164,0,0.000039,1156,1177,0,0
2359,,,2359,Tokyo Haneda International Airport,Tokyo,Japan,HND,RJTT,35.552299,139.779999,35,9,U,Asia/Tokyo,airport,OurAirports,,,,74,73,147,158,157,315,8,0.345112,0.377904,170409.498114,0.023076,0.022497,1538,0.118104,0.002141,0,19,0.117919,0.167539
2360,,,2360,Yokota Air Base,Yokota,Japan,OKO,RJTY,35.748501,139.348007,463,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1165,0,0.000039,1157,1178,0,0
2361,,,2361,Gwangju Airport,Kwangju,South Korea,KWJ,RKJJ,35.123173,126.805444,39,9,U,Asia/Seoul,airport,OurAirports,,,,2,2,4,4,4,8,9,0.227884,0.23839,0,0.000164,0.000164,1538,1,0.000077,0,19,1,0.00189
2364,,,2364,Jeon Ju Airport (G-703),Jhunju,South Korea,CHN,RKJU,35.87808,127.119112,96,9,U,Asia/Seoul,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1166,0,0.000039,1158,1179,0,0
2365,,,2365,Yeosu Airport,Yeosu,South Korea,RSU,RKJY,34.8423,127.616997,53,9,U,Asia/Seoul,airport,OurAirports,,,,2,2,4,3,3,6,9,0.227884,0.23839,0,0.000164,0.000164,1538,1,0.000068,0,19,1,0.00189
2366,,,2366,Sokcho Airport,Sokch'o,South Korea,\N,RKND,38.142601,128.598999,92,9,U,Asia/Seoul,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1167,0,0.000039,1159,1180,0,0
2367,,,2367,Gangneung Airport (K-18),Kangnung,South Korea,KAG,RKNN,37.753601,128.943915,35,9,U,Asia/Seoul,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1168,0,0.000039,1160,1181,0,0
2370,,,2370,Jeju International Airport,Cheju,South Korea,CJU,RKPC,33.511299,126.492996,118,9,U,Asia/Seoul,airport,OurAirports,,,,33,33,66,59,59,118,8,0.294256,0.317848,37319.125447,0.008595,0.00858,1538,0.333333,0.000636,0,19,0.332386,0.076517
2371,,,2371,Jinhae Airbase/Airport (G-813/K-10),Chinhae,South Korea,CHF,RKPE,35.140248,128.696229,8,9,U,Asia/Seoul,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1169,0,0.000039,1161,1182,0,0
2372,,,2372,Gimhae International Airport,Busan,South Korea,PUS,RKPK,35.179501,128.938004,6,9,U,Asia/Seoul,airport,OurAirports,,,,36,36,72,80,80,160,8,0.300115,0.326907,1413.036519,0.011317,0.011277,1538,0.455556,0.000666,0,19,0.453968,0.098505
2374,,,2374,Ulsan Airport,Ulsan,South Korea,USN,RKPU,35.593498,129.352005,45,9,U,Asia/Seoul,airport,OurAirports,,,,2,2,4,3,3,6,9,0.227884,0.23839,0,0.000164,0.000164,1538,1,0.000068,0,19,1,0.00189
2375,,,2375,A 511 Airport,Pyongtaek,South Korea,\N,RKSG,36.9622,127.030998,51,9,U,Asia/Seoul,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1170,0,0.000039,1162,1183,0,0
2376,,,2376,Seoul Air Base (K-16),Seoul East,South Korea,SSN,RKSM,37.444744,127.112718,92,9,U,Asia/Seoul,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1171,0,0.000039,1163,1184,0,0
2377,,,2377,Osan Air Base,Osan,South Korea,OSN,RKSO,37.090599,127.029999,38,9,U,Asia/Seoul,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1172,0,0.000039,1164,1185,0,0
2378,,,2378,Gimpo International Airport,Seoul,South Korea,GMP,RKSS,37.5583,126.791,59,9,U,Asia/Seoul,airport,OurAirports,,,,13,13,26,39,39,78,8,0.282585,0.303347,6937.733198,0.00268,0.002686,1538,0.269231,0.000449,0,19,0.269231,0.023443
2379,,,2379,Suwon Airport,Suwon,South Korea,SWU,RKSW,37.239399,127.007004,88,9,U,Asia/Seoul,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1173,0,0.000039,1165,1186,0,0
2380,,,2380,Pohang Airport (G-815/K-3),Pohang,South Korea,KPO,RKTH,35.987955,129.420383,70,9,U,Asia/Seoul,airport,OurAirports,,,,2,2,4,3,3,6,9,0.227884,0.23839,0,0.000164,0.000164,1538,1,0.000068,0,19,1,0.00189
2381,,,2381,Daegu Airport,Taegu,South Korea,TAE,RKTN,35.896872,128.65531,116,9,U,Asia/Seoul,airport,OurAirports,,,,4,4,8,6,6,12,8,0.286223,0.30517,0,0.003067,0.003071,1538,1,0.000087,0,19,1,0.023697
2383,,,2383,Yecheon Airbase,Yechon,South Korea,YEC,RKTY,36.630373,128.34971,354,9,U,Asia/Seoul,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1174,0,0.000039,1166,1187,0,0
2384,,,2384,Naha Airport,Okinawa,Japan,OKA,ROAH,26.195801,127.646004,12,9,N,Asia/Tokyo,airport,OurAirports,,,,31,31,62,61,60,121,8,0.294532,0.318167,8154.25601,0.00764,0.007642,1538,0.352688,0.000621,0,19,0.351613,0.063729
2385,,,2385,Ie Shima Auxiliary Air Base,Iejima,Japan,\N,RODE,26.725758,127.7649,184,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1175,0,0.000039,1167,1188,0,0
2386,,,2386,Kadena Air Base,Kadena,Japan,DNA,RODN,26.3556,127.767998,143,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1176,0,0.000039,1168,1189,0,0
2387,,,2387,Ishigaki Airport,Ishigaki,Japan,ISG,ROIG,24.3445,124.186996,93,9,U,Asia/Tokyo,airport,OurAirports,,,,7,7,14,14,14,28,8,0.270212,0.286378,73.604095,0.001816,0.00182,1538,0.761905,0.000164,0,19,0.738095,0.015639
2388,,,2388,Kumejima Airport,Kumejima,Japan,UEO,ROKJ,26.363501,126.713997,23,9,U,Asia/Tokyo,airport,OurAirports,,,,1,1,2,1,1,2,9,0.227537,0.237566,0,0.000111,0.000111,1538,0,0.000048,0,19,0,0.001163
2389,,,2389,Minami-Daito Airport,Minami Daito,Japan,MMD,ROMD,25.8465,131.263,167,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1177,0,0.000039,1169,1190,0,0
2390,,,2390,Miyako Airport,Miyako,Japan,MMY,ROMY,24.782801,125.294998,150,9,U,Asia/Tokyo,airport,OurAirports,,,,3,3,6,5,5,10,9,0.256946,0.269682,0,0.000465,0.000473,1538,1,0.000087,0,19,1,0.004294
2391,,,2391,Kitadaito Airport,Kitadaito,Japan,KTD,RORK,25.9447,131.326996,80,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1178,0,0.000039,1170,1191,0,0
2392,,,2392,Shimojishima Airport,Shimojishima,Japan,SHI,RORS,24.8267,125.144997,54,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1179,0,0.000039,1171,1192,0,0
2393,,,2393,Tarama Airport,Tarama,Japan,TRA,RORT,24.6539,124.675003,36,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1180,0,0.000039,1172,1193,0,0
2394,,,2394,Yoron Airport,Yoron,Japan,RNJ,RORY,27.044001,128.401993,52,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1181,0,0.000039,1173,1194,0,0
2395,,,2395,Futenma Marine Corps Air Station,Futema,Japan,\N,ROTM,26.2743,127.755997,247,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1182,0,0.000039,1174,1195,0,0
2396,,,2396,Yonaguni Airport,Yonaguni Jima,Japan,OGN,ROYN,24.4669,122.977997,70,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1183,0,0.000039,1175,1196,0,0
2397,,,2397,Ninoy Aquino International Airport,Manila,Philippines,MNL,RPLL,14.5086,121.019997,75,8,N,Asia/Manila,airport,OurAirports,,,,77,77,154,191,191,382,8,0.33958,0.373777,207477.895154,0.02166,0.021566,1538,0.155161,0.002606,0,19,0.154477,0.169867
2399,,,2399,Awang Airport,Cotabato,Philippines,CBO,RPMC,7.16524,124.209999,189,8,N,Asia/Manila,airport,OurAirports,,,,1,1,2,3,3,6,9,0.253518,0.266256,0,0.000314,0.000315,1538,0,0.000074,0,19,0,0.002826
2400,,,2400,Cagayan De Oro Airport,Ladag,Philippines,\N,RPML,8.41562,124.611,601,8,N,Asia/Manila,airport,OurAirports,,,,5,5,10,7,7,14,9,0.253661,0.267053,0.5,0.000433,0.000434,1538,0.9,0.000131,0,19,0.9,0.004641
2401,,,2401,Pagadian Airport,Pagadian,Philippines,PAG,RPMP,7.830731,123.46118,5,8,N,Asia/Manila,airport,OurAirports,,,,2,2,4,2,2,4,9,0.2536,0.266575,0,0.000382,0.000383,1538,1,0.000063,0,19,1,0.003667
2402,,,2402,General Santos International Airport,Romblon,Philippines,GES,RPMR,6.058,125.096001,505,8,N,Asia/Manila,airport,OurAirports,,,,3,3,6,5,5,10,9,0.25362,0.266735,0,0.00041,0.000412,1538,1,0.0001,0,19,1,0.00408
2404,,,2404,Zamboanga International Airport,Zamboanga,Philippines,ZAM,RPMZ,6.92242,122.059998,33,8,N,Asia/Manila,airport,OurAirports,,,,4,4,8,6,6,12,9,0.253661,0.266947,6271,0.000398,0.0004,1538,0.5,0.000152,0,19,0.5,0.004154
2405,,,2405,Loakan Airport,Baguio,Philippines,BAG,RPUB,16.375099,120.620003,4251,8,N,Asia/Manila,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1184,0,0.000039,1176,1197,0,0
2406,,,2406,Daet Airport,Daet,Philippines,DTE,RPUD,14.1292,122.980003,10,8,N,Asia/Manila,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1185,0,0.000039,1177,1198,0,0
2407,,,2407,Basa Air Base,Floridablanca,Philippines,\N,RPUF,14.98724,120.492554,151,8,N,Asia/Manila,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1186,0,0.000039,1178,1199,0,0
2408,,,2408,Lingayen Airport,Lingayen,Philippines,\N,RPUG,16.0348,120.240997,7,8,N,Asia/Manila,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1187,0,0.000039,1179,1200,0,0
2409,,,2409,San Jose Airport,San Jose,Philippines,SJI,RPUH,12.3615,121.046997,14,8,N,Asia/Manila,airport,OurAirports,,,,1,1,2,1,1,2,9,0.253518,0.266256,0,0.000314,0.000315,1538,0,0.000051,0,19,0,0.002826
2410,,,2410,Fernando Air Base,Lipa,Philippines,\N,RPUL,13.955,121.125,1220,8,N,Asia/Manila,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1188,0,0.000039,1180,1201,0,0
2411,,,2411,Mamburao Airport,Mamburao,Philippines,MBO,RPUM,13.2081,120.605003,13,8,N,Asia/Manila,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1189,0,0.000039,1181,1202,0,0
2414,,,2414,Vigan Airport,Vigan,Philippines,\N,RPUQ,17.5553,120.356003,16,8,N,Asia/Manila,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1190,0,0.000039,1182,1203,0,0
2415,,,2415,Dr.Juan C. Angara Airport,Baler,Philippines,BQA,RPUR,15.729309,121.500034,108,8,N,Asia/Manila,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1191,0,0.000039,1183,1204,0,0
2421,,,2421,Bagabag Airport,Bagabag,Philippines,\N,RPUZ,16.6192,121.251999,820,8,N,Asia/Manila,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,1192,0,0.000039,1184,1205,0,0
