Source,Target,Type,Id,Label,timeset,Weight,airline,source_airport,dest_airport,codeshare,equipment,airline_name,airline_iata,airline_icao,airline_callsign,airline_country,source_airport_name,source_airport_city,source_airport_country,source_airport_iata,source_airport_icao,source_airport_latitude,source_airport_longitude,source_airport_type,source_airport_data_source,dest_airport_name,dest_airport_city,dest_airport_country,dest_airport_iata,dest_airport_icao,dest_airport_latitude,dest_airport_longitude,dest_airport_type,plane_name,plane_iata,plane_icao,edge,background_map_edge
3645,3711,Directed,20611,,,1,DL,DTW,BTV,Y,CRJ,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Burlington International Airport,Burlington,United States,BTV,KBTV,44.471901,-73.153297,airport,,,,"('DTW', 'BTV')",
3645,3820,Directed,20612,,,1,DL,DTW,BUF,,M88 319 320 M90 ERJ,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Buffalo Niagara International Airport,Buffalo,United States,BUF,KBUF,42.940498,-78.732201,airport,,,,"('DTW', 'BUF')",
3645,3849,Directed,20613,,,3,WN,DTW,BWI,Y,73W 73C,Southwest Airlines,WN,SWA,SOUTHWEST,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,BWI,KBWI,39.1754,-76.668297,airport,,,,"('DTW', 'BWI')",
3645,3561,Directed,20614,,,1,DL,DTW,CAE,Y,CRJ,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Columbia Metropolitan Airport,Columbia,United States,CAE,KCAE,33.938801,-81.119499,airport,,,,"('DTW', 'CAE')",
3645,4112,Directed,20615,,,1,DL,DTW,CAK,Y,CRJ,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Akron Canton Regional Airport,Akron,United States,CAK,KCAK,40.9161,-81.4422,airport,,,,"('DTW', 'CAK')",
3645,3578,Directed,20617,,,1,DL,DTW,CHA,Y,CRJ,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Lovell Field,Chattanooga,United States,CHA,KCHA,35.035301,-85.203796,airport,,,,"('DTW', 'CHA')",
3645,3806,Directed,20618,,,1,DL,DTW,CHS,Y,CRJ ERJ CR9 CR7,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Charleston Air Force Base-International Airport,Charleston,United States,CHS,KCHS,32.898602,-80.040497,airport,,,,"('DTW', 'CHS')",
3645,4043,Directed,20619,,,1,DL,DTW,CID,Y,CRJ,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,The Eastern Iowa Airport,Cedar Rapids,United States,CID,KCID,41.884701,-91.7108,airport,,,,"('DTW', 'CID')",
3645,5729,Directed,20620,,,1,DL,DTW,CIU,Y,CRJ,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Chippewa County International Airport,Sault Ste Marie,United States,CIU,KCIU,46.250801,-84.472397,airport,,,,"('DTW', 'CIU')",
3645,3486,Directed,20621,,,1,DL,DTW,CLE,Y,CRJ CR7 ERJ,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Cleveland Hopkins International Airport,Cleveland,United States,CLE,KCLE,41.411701,-81.8498,airport,,,,"('DTW', 'CLE')",
3645,3759,Directed,20623,,,1,DL,DTW,CMH,,ERJ,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,John Glenn Columbus International Airport,Columbus,United States,CMH,KCMH,39.998001,-82.891899,airport,,,,"('DTW', 'CMH')",
3645,4285,Directed,20624,,,1,DL,DTW,CRW,Y,CRJ,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Yeager Airport,Charleston,United States,CRW,KCRW,38.3731,-81.593201,airport,,,,"('DTW', 'CRW')",
3645,3488,Directed,20626,,,1,DL,DTW,CVG,,ERJ,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,KCVG,39.048801,-84.667801,airport,,,,"('DTW', 'CVG')",
3645,4045,Directed,20627,,,1,DL,DTW,CWA,Y,CRJ,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Central Wisconsin Airport,Wassau,United States,CWA,KCWA,44.777599,-89.666801,airport,,,,"('DTW', 'CWA')",
3645,3627,Directed,20628,,,1,DL,DTW,DAY,,ERJ,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,James M Cox Dayton International Airport,Dayton,United States,DAY,KDAY,39.902401,-84.219398,airport,,,,"('DTW', 'DAY')",
3645,3751,Directed,20630,,,5,WN,DTW,DEN,Y,73C 73W,Southwest Airlines,WN,SWA,SOUTHWEST,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Denver International Airport,Denver,United States,DEN,KDEN,39.861698,-104.672997,airport,Airbus A320,320,A320,"('DTW', 'DEN')",
3645,3729,Directed,20632,,,1,DL,DTW,DSM,Y,CRJ,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Des Moines International Airport,Des Moines,United States,DSM,KDSM,41.534,-93.663101,airport,,,,"('DTW', 'DSM')",
3645,3946,Directed,20633,,,1,DL,DTW,ELM,Y,CR7 CRJ,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Elmira Corning Regional Airport,Elmira,United States,ELM,KELM,42.159901,-76.891602,airport,,,,"('DTW', 'ELM')",
3645,4276,Directed,20634,,,1,DL,DTW,ERI,,ERJ,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Erie International Tom Ridge Field,Erie,United States,ERI,KERI,42.083127,-80.173867,airport,,,,"('DTW', 'ERI')",
3645,6800,Directed,20635,,,1,DL,DTW,ESC,Y,CRJ,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Delta County Airport,Escanaba,United States,ESC,KESC,45.722698,-87.093697,airport,,,,"('DTW', 'ESC')",
3645,4018,Directed,20636,,,1,DL,DTW,EVV,Y,CRJ,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Evansville Regional Airport,Evansville,United States,EVV,KEVV,38.036999,-87.532402,airport,,,,"('DTW', 'EVV')",
3645,3494,Directed,20637,,,2,UA,DTW,EWR,Y,ERJ E70,United Airlines,UA,UAL,UNITED,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.692501,-74.168701,airport,,,,"('DTW', 'EWR')",
3645,3533,Directed,20638,,,2,NK,DTW,FLL,,319 320 321,Spirit Airlines,NK,NKS,SPIRIT WINGS,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,FLL,KFLL,26.072599,-80.152702,airport,,,,"('DTW', 'FLL')",
3645,4041,Directed,20640,,,1,DL,DTW,FWA,Y,CRJ,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Fort Wayne International Airport,Fort Wayne,United States,FWA,KFWA,40.9785,-85.195099,airport,,,,"('DTW', 'FWA')",
3645,3653,Directed,20642,,,1,DL,DTW,GRB,,319 320,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Austin Straubel International Airport,Green Bay,United States,GRB,KGRB,44.4851,-88.129601,airport,,,,"('DTW', 'GRB')",
3645,3685,Directed,20643,,,1,DL,DTW,GRR,,ERJ M88 717 320,Delta Air Lines,DL,DAL,DELTA,United States,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,OurAirports,Gerald R. Ford International Airport,Grand Rapids,United States,GRR,KGRR,42.880798,-85.522797,airport,,,,"('DTW', 'GRR')",
